#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
48254,25015656,atp6,ADP02_gp02,-,-,MT,-,ATP synthase F0 subunit a,protein-coding,-,-,-,ATP synthase F0 subunit a,20201029,-
48254,59326965,HG536_0F00750,HG536_0F00750,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326966,HG536_0F00760,HG536_0F00760,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326967,HG536_0F00770,HG536_0F00770,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326968,HG536_0F00780,HG536_0F00780,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326969,HG536_0F00790,HG536_0F00790,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326970,HG536_0F00800,HG536_0F00800,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326971,HG536_0F00810,HG536_0F00810,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326972,HG536_0F00820,HG536_0F00820,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326973,HG536_0F00830,HG536_0F00830,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326974,HG536_0F00840,HG536_0F00840,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326975,HG536_0F00850,HG536_0F00850,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326976,HG536_0F00860,HG536_0F00860,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326977,HG536_0F00870,HG536_0F00870,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326978,HG536_0F00880,HG536_0F00880,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326979,HG536_0F00890,HG536_0F00890,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326980,HG536_0F00900,HG536_0F00900,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326981,HG536_0F00910,HG536_0F00910,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326982,HG536_0F00920,HG536_0F00920,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326983,HG536_0F00930,HG536_0F00930,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326984,HG536_0F00940,HG536_0F00940,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326985,HG536_0F00950,HG536_0F00950,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326986,HG536_0F00960,HG536_0F00960,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326987,HG536_0F00970,HG536_0F00970,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326988,HG536_0F00980,HG536_0F00980,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326989,HG536_0F00990,HG536_0F00990,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326990,HG536_0F01000,HG536_0F01000,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326991,HG536_0F01010,HG536_0F01010,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326992,HG536_0F01020,HG536_0F01020,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326993,HG536_0F01030,HG536_0F01030,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326994,HG536_0F01040,HG536_0F01040,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326995,HG536_0F01050,HG536_0F01050,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326996,HG536_0F01060,HG536_0F01060,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326997,HG536_0F01070,HG536_0F01070,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326998,HG536_0F01080,HG536_0F01080,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326999,HG536_0F01090,HG536_0F01090,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327000,HG536_0F01100,HG536_0F01100,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327001,HG536_0F01110,HG536_0F01110,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327002,HG536_0F01120,HG536_0F01120,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327003,HG536_0F01130,HG536_0F01130,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327004,HG536_0F01140,HG536_0F01140,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327005,HG536_0F01150,HG536_0F01150,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327006,HG536_0F01160,HG536_0F01160,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327007,HG536_0F01170,HG536_0F01170,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327008,HG536_0F01180,HG536_0F01180,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327009,HG536_0F01190,HG536_0F01190,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327010,HG536_0F01200,HG536_0F01200,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327011,HG536_0F01210,HG536_0F01210,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327012,HG536_0F01220,HG536_0F01220,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327013,HG536_0F01230,HG536_0F01230,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327014,HG536_0F01240,HG536_0F01240,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327015,HG536_0F01250,HG536_0F01250,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327016,HG536_0F01260,HG536_0F01260,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327017,HG536_0F01270,HG536_0F01270,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327018,HG536_0F01280,HG536_0F01280,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327019,HG536_0F01290,HG536_0F01290,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327020,HG536_0F01300,HG536_0F01300,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327021,HG536_0F01310,HG536_0F01310,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327022,HG536_0F01320,HG536_0F01320,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327023,HG536_0F01330,HG536_0F01330,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327024,HG536_0F01340,HG536_0F01340,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327025,HG536_0F01350,HG536_0F01350,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327026,HG536_0F01360,HG536_0F01360,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327027,HG536_0F01370,HG536_0F01370,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327028,HG536_0F01380,HG536_0F01380,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327029,HG536_0F01390,HG536_0F01390,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327030,HG536_0F01400,HG536_0F01400,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327031,HG536_0F01410,HG536_0F01410,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327032,HG536_0F01420,HG536_0F01420,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327033,HG536_0F01430,HG536_0F01430,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327034,HG536_0F01440,HG536_0F01440,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327035,HG536_0F01450,HG536_0F01450,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327036,HG536_0F01460,HG536_0F01460,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327037,HG536_0F01470,HG536_0F01470,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327038,HG536_0F01480,HG536_0F01480,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327039,HG536_0F01490,HG536_0F01490,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327040,HG536_0F01500,HG536_0F01500,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327041,HG536_0F01510,HG536_0F01510,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327042,HG536_0F01520,HG536_0F01520,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327043,HG536_0F01530,HG536_0F01530,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327044,HG536_0F01540,HG536_0F01540,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327045,HG536_0F01550,HG536_0F01550,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327046,HG536_0F01560,HG536_0F01560,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327047,HG536_0F01570,HG536_0F01570,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327048,HG536_0F01580,HG536_0F01580,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327049,HG536_0F01590,HG536_0F01590,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327050,HG536_0F01600,HG536_0F01600,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327051,HG536_0F01610,HG536_0F01610,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327052,HG536_0F01620,HG536_0F01620,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327053,HG536_0F01630,HG536_0F01630,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327054,HG536_0F01640,HG536_0F01640,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327055,HG536_0F01650,HG536_0F01650,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327056,HG536_0F01660,HG536_0F01660,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327057,HG536_0F01670,HG536_0F01670,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327058,HG536_0F01680,HG536_0F01680,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327059,HG536_0F01690,HG536_0F01690,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327060,HG536_0F01700,HG536_0F01700,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327061,HG536_0F01710,HG536_0F01710,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327062,HG536_0F01720,HG536_0F01720,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327063,HG536_0F01730,HG536_0F01730,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327064,HG536_0F01740,HG536_0F01740,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327065,HG536_0F01750,HG536_0F01750,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327066,HG536_0F01760,HG536_0F01760,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327067,HG536_0F01770,HG536_0F01770,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327068,HG536_0F01780,HG536_0F01780,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327069,HG536_0F01790,HG536_0F01790,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327070,HG536_0F01800,HG536_0F01800,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327071,HG536_0F01810,HG536_0F01810,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327072,HG536_0F01820,HG536_0F01820,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327073,HG536_0F01830,HG536_0F01830,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327074,HG536_0F01840,HG536_0F01840,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327075,HG536_0F01850,HG536_0F01850,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327076,HG536_0F01860,HG536_0F01860,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327077,HG536_0F01870,HG536_0F01870,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327078,HG536_0F01880,HG536_0F01880,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327079,HG536_0F01890,HG536_0F01890,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327080,HG536_0F01900,HG536_0F01900,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327081,HG536_0F01910,HG536_0F01910,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327082,HG536_0F01920,HG536_0F01920,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327083,HG536_0F01930,HG536_0F01930,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327084,HG536_0F01940,HG536_0F01940,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327085,HG536_0F01950,HG536_0F01950,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327086,HG536_0F01960,HG536_0F01960,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327087,HG536_0F01970,HG536_0F01970,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327088,HG536_0F01980,HG536_0F01980,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327089,HG536_0F01990,HG536_0F01990,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327090,HG536_0F02000,HG536_0F02000,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327091,HG536_0F02010,HG536_0F02010,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327092,HG536_0F02020,HG536_0F02020,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327093,HG536_0F02030,HG536_0F02030,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327094,HG536_0F02040,HG536_0F02040,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327095,HG536_0F02050,HG536_0F02050,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327096,HG536_0F02060,HG536_0F02060,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327097,HG536_0F02070,HG536_0F02070,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327098,HG536_0F02080,HG536_0F02080,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327099,HG536_0F02090,HG536_0F02090,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327100,HG536_0F02100,HG536_0F02100,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327101,HG536_0F02110,HG536_0F02110,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327102,HG536_0F02120,HG536_0F02120,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327103,HG536_0F02130,HG536_0F02130,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327104,HG536_0F02140,HG536_0F02140,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327105,HG536_0F02150,HG536_0F02150,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327106,HG536_0F02160,HG536_0F02160,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327107,HG536_0F02170,HG536_0F02170,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327108,HG536_0F02180,HG536_0F02180,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327109,HG536_0F02190,HG536_0F02190,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327110,HG536_0F02200,HG536_0F02200,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327111,HG536_0F02210,HG536_0F02210,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327112,HG536_0F02220,HG536_0F02220,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327113,HG536_0F02230,HG536_0F02230,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327114,HG536_0F02240,HG536_0F02240,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327115,HG536_0F02250,HG536_0F02250,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327116,HG536_0F02260,HG536_0F02260,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327117,HG536_0F02270,HG536_0F02270,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327118,HG536_0F02280,HG536_0F02280,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327119,HG536_0F02290,HG536_0F02290,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327120,HG536_0F02300,HG536_0F02300,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327121,HG536_0F02310,HG536_0F02310,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327122,HG536_0F02320,HG536_0F02320,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327123,HG536_0F02330,HG536_0F02330,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327124,HG536_0F02340,HG536_0F02340,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327125,HG536_0F02350,HG536_0F02350,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327126,HG536_0F02360,HG536_0F02360,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327127,HG536_0F02370,HG536_0F02370,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327128,HG536_0F02380,HG536_0F02380,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327129,HG536_0F02390,HG536_0F02390,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327130,HG536_0F02400,HG536_0F02400,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327131,HG536_0F02410,HG536_0F02410,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327132,HG536_0F02420,HG536_0F02420,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327133,HG536_0F02430,HG536_0F02430,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327134,HG536_0F02440,HG536_0F02440,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327135,HG536_0F02450,HG536_0F02450,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327136,HG536_0F02460,HG536_0F02460,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327137,HG536_0F02470,HG536_0F02470,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327138,HG536_0F02480,HG536_0F02480,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327139,HG536_0F02490,HG536_0F02490,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327140,HG536_0F02500,HG536_0F02500,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327141,HG536_0F02510,HG536_0F02510,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327142,HG536_0F02520,HG536_0F02520,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327143,HG536_0F02530,HG536_0F02530,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327144,HG536_0F02540,HG536_0F02540,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327145,HG536_0F02550,HG536_0F02550,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327146,HG536_0F02560,HG536_0F02560,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327147,HG536_0F02570,HG536_0F02570,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327148,HG536_0F02580,HG536_0F02580,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327149,HG536_0F02590,HG536_0F02590,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327150,HG536_0F02600,HG536_0F02600,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327151,HG536_0F02610,HG536_0F02610,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327152,HG536_0F02620,HG536_0F02620,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327153,HG536_0F02630,HG536_0F02630,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327154,HG536_0F02640,HG536_0F02640,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327155,HG536_0F02650,HG536_0F02650,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327156,HG536_0F02660,HG536_0F02660,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327157,HG536_0F02670,HG536_0F02670,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327158,HG536_0F02680,HG536_0F02680,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59327159,HG536_0F02690,HG536_0F02690,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327160,HG536_0F02700,HG536_0F02700,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327161,HG536_0F02710,HG536_0F02710,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327162,HG536_0F02720,HG536_0F02720,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327163,HG536_0F02730,HG536_0F02730,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59327164,HG536_0F02740,HG536_0F02740,-,-,6,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
