#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1051616,26834848,atp9,AYB92_gp14,-,-,MT,-,ATP synthase F0 subunit 9,protein-coding,-,-,-,ATP synthase F0 subunit 9,20210417,-
1051616,39610854,D7B24_007165,D7B24_007165,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610855,D7B24_007166,D7B24_007166,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210313,-
1051616,39610856,D7B24_007167,D7B24_007167,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610857,D7B24_007168,D7B24_007168,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610858,D7B24_007169,D7B24_007169,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610859,D7B24_007170,D7B24_007170,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610860,D7B24_007171,D7B24_007171,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39610861,D7B24_007172,D7B24_007172,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610862,D7B24_007173,D7B24_007173,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610863,D7B24_007174,D7B24_007174,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610864,D7B24_007175,D7B24_007175,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610865,RFA2,D7B24_007176,-,-,Unknown,-,replication factor A protein 2,protein-coding,-,-,-,replication factor A protein 2,20200515,-
1051616,39610866,D7B24_007177,D7B24_007177,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610867,RIOK2,D7B24_007178,-,-,Unknown,-,Serine/threonine-protein kinase RIO2,protein-coding,-,-,-,Serine/threonine-protein kinase RIO2,20200515,-
1051616,39610868,RPN1,D7B24_007179,-,-,Unknown,-,proteasome regulatory particle base subunit,protein-coding,-,-,-,proteasome regulatory particle base subunit,20200515,-
1051616,39610869,D7B24_007180,D7B24_007180,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610870,IDI1,D7B24_007181,-,-,Unknown,-,isopentenyl-diphosphate delta-isomerase idi1,protein-coding,-,-,-,isopentenyl-diphosphate delta-isomerase idi1,20200515,-
1051616,39610871,D7B24_007182,D7B24_007182,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610872,NCP1,D7B24_007183,-,-,Unknown,-,NADPH-cytochrome P450 reductase,protein-coding,-,-,-,NADPH-cytochrome P450 reductase,20200515,-
1051616,39610873,TAO3,D7B24_007184,-,-,Unknown,-,Cell morphoproteinsis protein PAG1,protein-coding,-,-,-,Cell morphoproteinsis protein PAG1,20200515,-
1051616,39610874,DIB1,D7B24_007185,-,-,Unknown,-,U4/U6-U5 snRNP complex subunit dib1,protein-coding,-,-,-,U4/U6-U5 snRNP complex subunit dib1,20210123,-
1051616,39610875,D7B24_007186,D7B24_007186,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610876,D7B24_007187,D7B24_007187,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610877,SEC1,D7B24_007188,-,-,Unknown,-,vacuolar sorting protein VPS33/slp1,protein-coding,-,-,-,vacuolar sorting protein VPS33/slp1,20200515,-
1051616,39610878,D7B24_007189,D7B24_007189,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610879,D7B24_007190,D7B24_007190,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610880,D7B24_007191,D7B24_007191,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610881,D7B24_007192,D7B24_007192,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610882,D7B24_007193,D7B24_007193,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610883,D7B24_007194,D7B24_007194,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610884,SUV3,D7B24_007195,-,-,Unknown,-,RNA helicase,protein-coding,-,-,-,RNA helicase,20200515,-
1051616,39610885,YUH1,D7B24_007196,-,-,Unknown,-,ubiquitinyl hydrolase 1,protein-coding,-,-,-,ubiquitinyl hydrolase 1,20200515,-
1051616,39610886,D7B24_007197,D7B24_007197,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610887,MOB2,D7B24_007198,-,-,Unknown,-,Maintenance of ploidy protein mob2,protein-coding,-,-,-,Maintenance of ploidy protein mob2,20200515,-
1051616,39610888,D7B24_007199,D7B24_007199,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39610889,D7B24_007200,D7B24_007200,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610890,D7B24_007201,D7B24_007201,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610891,D7B24_007202,D7B24_007202,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610892,D7B24_007203,D7B24_007203,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610893,D7B24_007204,D7B24_007204,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610894,BUD13,D7B24_007205,-,-,Unknown,-,bud site selection protein,protein-coding,-,-,-,bud site selection protein,20200515,-
1051616,39610895,D7B24_007206,D7B24_007206,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610896,D7B24_007207,D7B24_007207,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610897,D7B24_007208,D7B24_007208,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610898,D7B24_007209,D7B24_007209,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610899,RAD18,D7B24_007210,-,-,Unknown,-,E3 ubiquitin-protein ligase rad18,protein-coding,-,-,-,E3 ubiquitin-protein ligase rad18,20200515,-
1051616,39610900,D7B24_007211,D7B24_007211,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610901,D7B24_007212,D7B24_007212,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610902,D7B24_007213,D7B24_007213,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610903,D7B24_007214,D7B24_007214,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610904,D7B24_007215,D7B24_007215,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610905,D7B24_007216,D7B24_007216,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610906,D7B24_007217,D7B24_007217,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610907,D7B24_007218,D7B24_007218,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610908,ESA1,D7B24_007219,-,-,Unknown,-,Histone acetyltransferase,protein-coding,-,-,-,Histone acetyltransferase,20200515,-
1051616,39610909,REXO4,D7B24_007220,-,-,Unknown,-,"REX4, RNA exonuclease 4",protein-coding,-,-,-,"REX4, RNA exonuclease 4",20200515,-
1051616,39610910,D7B24_007221,D7B24_007221,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610911,D7B24_007222,D7B24_007222,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610912,MCM6,D7B24_007223,-,-,Unknown,-,MCM DNA helicase complex subunit mcm6,protein-coding,-,-,-,MCM DNA helicase complex subunit mcm6,20200515,-
1051616,39610913,D7B24_007224,D7B24_007224,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610914,ATP17,D7B24_007225,-,-,Unknown,-,"ATP synthase f chain, mitochondrial precursor",protein-coding,-,-,-,"ATP synthase f chain, mitochondrial precursor",20210123,-
1051616,39610915,D7B24_007226,D7B24_007226,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610916,D7B24_007227,D7B24_007227,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610917,URK1,D7B24_007228,-,-,Unknown,-,Uridine kinase,protein-coding,-,-,-,Uridine kinase,20200515,-
1051616,39610918,D7B24_007229,D7B24_007229,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610919,D7B24_007230,D7B24_007230,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610920,D7B24_007231,D7B24_007231,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610921,D7B24_007232,D7B24_007232,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610922,D7B24_007233,D7B24_007233,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610923,D7B24_007234,D7B24_007234,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610924,D7B24_007235,D7B24_007235,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610925,D7B24_007236,D7B24_007236,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610926,D7B24_007237,D7B24_007237,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610927,D7B24_007238,D7B24_007238,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610928,D7B24_007239,D7B24_007239,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610929,D7B24_007240,D7B24_007240,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610930,D7B24_007241,D7B24_007241,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610931,D7B24_007242,D7B24_007242,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610932,MEP5_2,D7B24_007243,-,-,Unknown,-,Fungalysin/Thermolysin Extracellular metalloproteinase 5,protein-coding,-,-,-,Fungalysin/Thermolysin Extracellular metalloproteinase 5,20200515,-
1051616,39610933,D7B24_007244,D7B24_007244,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610934,D7B24_007245,D7B24_007245,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610935,D7B24_007246,D7B24_007246,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610936,D7B24_007247,D7B24_007247,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610937,D7B24_007248,D7B24_007248,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610938,D7B24_007249,D7B24_007249,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39610939,D7B24_007250,D7B24_007250,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610940,TMA20,D7B24_007251,-,-,Unknown,-,translation machinery-associated protein 20,protein-coding,-,-,-,translation machinery-associated protein 20,20200515,-
1051616,39610941,D7B24_007252,D7B24_007252,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610942,D7B24_007253,D7B24_007253,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610943,D7B24_007254,D7B24_007254,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610944,D7B24_007255,D7B24_007255,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610945,D7B24_007256,D7B24_007256,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610946,TMEM63C_2,D7B24_007257,-,-,Unknown,-,Transmembrane protein 63C,protein-coding,-,-,-,Transmembrane protein 63C,20200515,-
1051616,39610947,D7B24_007258,D7B24_007258,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610948,D7B24_007259,D7B24_007259,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610949,D7B24_007260,D7B24_007260,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610950,ACE1_2,D7B24_007261,-,-,Unknown,-,copper-binding transcription factor,protein-coding,-,-,-,copper-binding transcription factor,20200515,-
1051616,39610951,D7B24_007262,D7B24_007262,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610952,D7B24_007263,D7B24_007263,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610953,D7B24_007264,D7B24_007264,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610954,D7B24_007265,D7B24_007265,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610955,PRP4,D7B24_007266,-,-,Unknown,-,U4/U6 small nuclear ribonucleoprotein prp4,protein-coding,-,-,-,U4/U6 small nuclear ribonucleoprotein prp4,20200515,-
1051616,39610956,TMA7,D7B24_007267,-,-,Unknown,-,Translation machinery-associated protein 7,protein-coding,-,-,-,Translation machinery-associated protein 7,20200515,-
1051616,39610957,D7B24_007268,D7B24_007268,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610958,D7B24_007269,D7B24_007269,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610959,D7B24_007270,D7B24_007270,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610960,DPM1,D7B24_007271,-,-,Unknown,-,dolichol-P-mannose synthesis,protein-coding,-,-,-,dolichol-P-mannose synthesis,20200515,-
1051616,39610961,D7B24_007272,D7B24_007272,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610962,D7B24_007273,D7B24_007273,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610963,D7B24_007274,D7B24_007274,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610964,MFS1_1,D7B24_007275,-,-,Unknown,-,MFS sugar transporter,protein-coding,-,-,-,MFS sugar transporter,20200515,-
1051616,39610965,D7B24_007276,D7B24_007276,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610966,D7B24_007277,D7B24_007277,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610967,D7B24_007278,D7B24_007278,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610968,IRG-1_2,D7B24_007279,-,-,Unknown,-,Infection Response protein,protein-coding,-,-,-,Infection Response protein,20200515,-
1051616,39610969,TIM44,D7B24_007280,-,-,Unknown,-,protein translocase subunit,protein-coding,-,-,-,protein translocase subunit,20200515,-
1051616,39610970,D7B24_007281,D7B24_007281,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610971,D7B24_007282,D7B24_007282,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610972,OLA1,D7B24_007283,-,-,Unknown,-,Obg-like ATPase,protein-coding,-,-,-,Obg-like ATPase,20200515,-
1051616,39610973,D7B24_007284,D7B24_007284,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610974,D7B24_007285,D7B24_007285,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610975,D7B24_007286,D7B24_007286,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610976,D7B24_007287,D7B24_007287,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39610977,VAT1L,D7B24_007288,-,-,Unknown,-,Type I Polyketide synthase,protein-coding,-,-,-,Type I Polyketide synthase,20200515,-
1051616,39610978,D7B24_007289,D7B24_007289,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610979,D7B24_007290,D7B24_007290,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610980,D7B24_007291,D7B24_007291,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610981,D7B24_007292,D7B24_007292,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610982,D7B24_007293,D7B24_007293,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610983,D7B24_007294,D7B24_007294,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610984,D7B24_007295,D7B24_007295,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610985,D7B24_007296,D7B24_007296,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610986,SIP3,D7B24_007297,-,-,Unknown,-,SNF1-interacting protein,protein-coding,-,-,-,SNF1-interacting protein,20200515,-
1051616,39610987,D7B24_007298,D7B24_007298,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610988,D7B24_007299,D7B24_007299,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39610989,D7B24_007300,D7B24_007300,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610990,RPL10A,D7B24_007301,-,-,Unknown,-,60S ribosomal protein L10A,protein-coding,-,-,-,60S ribosomal protein L10A,20210123,-
1051616,39610991,SMP3,D7B24_007302,-,-,Unknown,-,"alpha 1,2 mannosyltransferase",protein-coding,-,-,-,"alpha 1,2 mannosyltransferase",20200515,-
1051616,39610992,SCON3,D7B24_007303,-,-,Unknown,-,E3 ubiquitin ligase complex SCF subunit scon-3,protein-coding,-,-,-,E3 ubiquitin ligase complex SCF subunit scon-3,20200515,-
1051616,39610993,RPL39,D7B24_007304,-,-,Unknown,-,60S ribosomal protein L39,protein-coding,-,-,-,60S ribosomal protein L39,20210123,-
1051616,39610994,ARL1,D7B24_007305,-,-,Unknown,-,Arf GTPase arl1,protein-coding,-,-,-,Arf GTPase arl1,20200515,-
1051616,39610995,D7B24_007306,D7B24_007306,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39610996,CTA1,D7B24_007307,-,-,Unknown,-,peroxisomal catalase A,protein-coding,-,-,-,peroxisomal catalase A,20200515,-
1051616,39610997,D7B24_007308,D7B24_007308,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
