#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5857,7668573,cox1,PlfroM_p2,-,-,MT,-,cytochrome oxidase subunit 1,protein-coding,-,-,-,cytochrome oxidase subunit 1,20210226,-
5857,24268837,AK88_03523,AK88_03523,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268838,AK88_03524,AK88_03524,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268839,AK88_03525,AK88_03525,-,-,Unknown,-,histone H2B.3,protein-coding,-,-,-,histone H2B.3,20210301,-
5857,24268840,AK88_03526,AK88_03526,-,-,Unknown,-,histone H4,protein-coding,-,-,-,histone H4,20210301,-
5857,24268841,AK88_03527,AK88_03527,-,-,Unknown,-,serine/threonine protein kinase,protein-coding,-,-,-,serine/threonine protein kinase,20210301,-
5857,24268842,AK88_03528,AK88_03528,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268843,AK88_03529,AK88_03529,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268844,AK88_03530,AK88_03530,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268845,AK88_03531,AK88_03531,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268846,AK88_03532,AK88_03532,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268847,AK88_03533,AK88_03533,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268848,AK88_03534,AK88_03534,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268849,AK88_03535,AK88_03535,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268850,AK88_03536,AK88_03536,-,-,Unknown,-,"phenylalanine-tRNA ligase, beta subunit",protein-coding,-,-,-,"phenylalanine-tRNA ligase, beta subunit",20210301,-
5857,24268851,AK88_03537,AK88_03537,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268852,AK88_03538,AK88_03538,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268853,AK88_03539,AK88_03539,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268854,AK88_03540,AK88_03540,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268855,AK88_03541,AK88_03541,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268856,AK88_03542,AK88_03542,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268857,AK88_03543,AK88_03543,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268858,AK88_03544,AK88_03544,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20210226,-
5857,24268859,AK88_03545,AK88_03545,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20210226,-
5857,24268860,AK88_03546,AK88_03546,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268861,AK88_03547,AK88_03547,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268862,AK88_03548,AK88_03548,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268863,AK88_03549,AK88_03549,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268864,AK88_03550,AK88_03550,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268865,AK88_03551,AK88_03551,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268866,AK88_03552,AK88_03552,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268867,AK88_03553,AK88_03553,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268868,AK88_03554,AK88_03554,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268869,AK88_03555,AK88_03555,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268870,AK88_03556,AK88_03556,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268871,AK88_03557,AK88_03557,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268872,AK88_03558,AK88_03558,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268873,AK88_03559,AK88_03559,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268874,AK88_03560,AK88_03560,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268875,AK88_03561,AK88_03561,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268876,AK88_03562,AK88_03562,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268877,AK88_03563,AK88_03563,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268878,AK88_03564,AK88_03564,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268879,AK88_03565,AK88_03565,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268880,AK88_03566,AK88_03566,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268881,AK88_03567,AK88_03567,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268882,AK88_03568,AK88_03568,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268883,AK88_03569,AK88_03569,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268884,AK88_03570,AK88_03570,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268885,AK88_03571,AK88_03571,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268886,AK88_03572,AK88_03572,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268887,AK88_03573,AK88_03573,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268888,AK88_03574,AK88_03574,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268889,AK88_03575,AK88_03575,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268890,AK88_03576,AK88_03576,-,-,Unknown,-,AGC/PKA protein kinase,protein-coding,-,-,-,AGC/PKA protein kinase,20210301,-
5857,24268891,AK88_03577,AK88_03577,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268892,AK88_03578,AK88_03578,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268893,AK88_03579,AK88_03579,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268894,AK88_03580,AK88_03580,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268895,AK88_03581,AK88_03581,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268896,AK88_03582,AK88_03582,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268897,AK88_03583,AK88_03583,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268898,AK88_03584,AK88_03584,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268899,AK88_03585,AK88_03585,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268900,AK88_03586,AK88_03586,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268901,AK88_03587,AK88_03587,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268902,AK88_03588,AK88_03588,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268903,AK88_03589,AK88_03589,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268904,AK88_03590,AK88_03590,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268905,AK88_03591,AK88_03591,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268906,AK88_03592,AK88_03592,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268907,AK88_03593,AK88_03593,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268908,AK88_03594,AK88_03594,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268909,AK88_03595,AK88_03595,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268910,AK88_03596,AK88_03596,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268911,AK88_03597,AK88_03597,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268912,AK88_03598,AK88_03598,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268913,AK88_03599,AK88_03599,-,-,Unknown,-,ribosomal protein S6,protein-coding,-,-,-,ribosomal protein S6,20210301,-
5857,24268914,AK88_03600,AK88_03600,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268915,AK88_03601,AK88_03601,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268916,AK88_03602,AK88_03602,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268917,AK88_03603,AK88_03603,-,-,Unknown,-,profilin,protein-coding,-,-,-,profilin,20210301,-
5857,24268918,AK88_03604,AK88_03604,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268919,AK88_03605,AK88_03605,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268920,AK88_03606,AK88_03606,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268921,AK88_03607,AK88_03607,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268922,AK88_03608,AK88_03608,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268923,AK88_03609,AK88_03609,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268924,AK88_03610,AK88_03610,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268925,AK88_03611,AK88_03611,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268926,AK88_03612,AK88_03612,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268927,AK88_03613,AK88_03613,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268928,AK88_03614,AK88_03614,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268929,AK88_03615,AK88_03615,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268930,AK88_03616,AK88_03616,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268931,AK88_03617,AK88_03617,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268932,AK88_03618,AK88_03618,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268933,AK88_03619,AK88_03619,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268934,AK88_03620,AK88_03620,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268935,AK88_03621,AK88_03621,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268936,AK88_03622,AK88_03622,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268937,AK88_03623,AK88_03623,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268938,AK88_03624,AK88_03624,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268939,AK88_03625,AK88_03625,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268940,AK88_03626,AK88_03626,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268941,AK88_03627,AK88_03627,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268942,AK88_03628,AK88_03628,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268943,AK88_03629,AK88_03629,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268944,AK88_03630,AK88_03630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268945,AK88_03631,AK88_03631,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268946,AK88_03632,AK88_03632,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268947,AK88_03633,AK88_03633,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268948,AK88_03634,AK88_03634,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268949,AK88_03635,AK88_03635,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268950,AK88_03636,AK88_03636,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268951,AK88_03637,AK88_03637,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268952,AK88_03638,AK88_03638,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268953,AK88_03639,AK88_03639,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268954,AK88_03640,AK88_03640,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268955,AK88_03641,AK88_03641,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268956,AK88_03642,AK88_03642,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268957,AK88_03643,AK88_03643,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268958,AK88_03644,AK88_03644,-,-,Unknown,-,serine/threonine protein kinase,protein-coding,-,-,-,serine/threonine protein kinase,20210301,-
5857,24268959,AK88_03645,AK88_03645,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268960,AK88_03646,AK88_03646,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268961,AK88_03647,AK88_03647,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268962,AK88_03648,AK88_03648,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268963,AK88_03649,AK88_03649,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268964,AK88_03650,AK88_03650,-,-,Unknown,-,ribosomal protein L20,protein-coding,-,-,-,ribosomal protein L20,20210301,-
5857,24268965,AK88_03651,AK88_03651,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268966,AK88_03652,AK88_03652,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20210226,-
5857,24268967,AK88_03653,AK88_03653,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268968,AK88_03654,AK88_03654,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268969,AK88_03655,AK88_03655,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268970,AK88_03656,AK88_03656,-,-,Unknown,-,DNA primase small subunit,protein-coding,-,-,-,DNA primase small subunit,20210301,-
5857,24268971,AK88_03657,AK88_03657,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268972,AK88_03658,AK88_03658,-,-,Unknown,-,protoporphyrinogen oxidase,protein-coding,-,-,-,protoporphyrinogen oxidase,20210301,-
5857,24268973,AK88_03659,AK88_03659,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268974,AK88_03660,AK88_03660,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268975,AK88_03661,AK88_03661,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268976,AK88_03662,AK88_03662,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268977,AK88_03663,AK88_03663,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268978,AK88_03664,AK88_03664,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268979,AK88_03665,AK88_03665,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268980,AK88_03666,AK88_03666,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268981,AK88_03667,AK88_03667,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268982,AK88_03668,AK88_03668,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268983,AK88_03669,AK88_03669,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268984,AK88_03670,AK88_03670,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
5857,24268985,AK88_03671,AK88_03671,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210301,-
