#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5082,24703209,nad5,CE93_gp02,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20210116,-
5082,62341543,LCP9604111_7080,LCP9604111_7080,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341544,LCP9604111_7081,LCP9604111_7081,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341545,LCP9604111_7082,LCP9604111_7082,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341546,LCP9604111_7083,LCP9604111_7083,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341547,LCP9604111_7084,LCP9604111_7084,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341548,LCP9604111_7085,LCP9604111_7085,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341549,LCP9604111_7086,LCP9604111_7086,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341550,LCP9604111_7087,LCP9604111_7087,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341551,LCP9604111_7088,LCP9604111_7088,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341552,LCP9604111_7089,LCP9604111_7089,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341553,LCP9604111_709,LCP9604111_709,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341554,LCP9604111_7090,LCP9604111_7090,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341555,LCP9604111_7091,LCP9604111_7091,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341556,LCP9604111_7092,LCP9604111_7092,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341557,LCP9604111_7093,LCP9604111_7093,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341558,LCP9604111_7094,LCP9604111_7094,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341559,LCP9604111_7095,LCP9604111_7095,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341560,LCP9604111_7096,LCP9604111_7096,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210424,-
5082,62341561,LCP9604111_7097,LCP9604111_7097,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341562,LCP9604111_7098,LCP9604111_7098,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341563,LCP9604111_7099,LCP9604111_7099,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341564,LCP9604111_71,LCP9604111_71,-,-,Unknown,-,transcriptional regulator family: Transcription factor TFIIS,protein-coding,-,-,-,transcriptional regulator family: Transcription factor TFIIS,20210424,-
5082,62341565,LCP9604111_710,LCP9604111_710,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341566,LCP9604111_7100,LCP9604111_7100,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341567,LCP9604111_7101,LCP9604111_7101,-,-,Unknown,-,CAZyme family GH5,protein-coding,-,-,-,CAZyme family GH5,20210424,-
5082,62341568,LCP9604111_7102,LCP9604111_7102,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341569,LCP9604111_7103,LCP9604111_7103,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341570,LCP9604111_7104,LCP9604111_7104,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341571,LCP9604111_7105,LCP9604111_7105,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341572,LCP9604111_7106,LCP9604111_7106,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341573,LCP9604111_7107,LCP9604111_7107,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341574,LCP9604111_7108,LCP9604111_7108,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341575,LCP9604111_7109,LCP9604111_7109,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341576,LCP9604111_711,LCP9604111_711,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62341577,LCP9604111_7110,LCP9604111_7110,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341578,LCP9604111_7111,LCP9604111_7111,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341579,LCP9604111_7112,LCP9604111_7112,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341580,LCP9604111_7113,LCP9604111_7113,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341581,LCP9604111_7114,LCP9604111_7114,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341582,LCP9604111_7115,LCP9604111_7115,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341583,LCP9604111_7116,LCP9604111_7116,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341584,LCP9604111_7117,LCP9604111_7117,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341585,LCP9604111_7118,LCP9604111_7118,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341586,LCP9604111_7119,LCP9604111_7119,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341587,LCP9604111_712,LCP9604111_712,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341588,LCP9604111_7120,LCP9604111_7120,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341589,LCP9604111_7121,LCP9604111_7121,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341590,LCP9604111_7122,LCP9604111_7122,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341591,LCP9604111_7123,LCP9604111_7123,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341592,LCP9604111_7124,LCP9604111_7124,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341593,LCP9604111_7125,LCP9604111_7125,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341594,LCP9604111_7126,LCP9604111_7126,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341595,LCP9604111_7127,LCP9604111_7127,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341596,LCP9604111_7128,LCP9604111_7128,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341597,LCP9604111_7129,LCP9604111_7129,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341598,LCP9604111_713,LCP9604111_713,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62341599,LCP9604111_7130,LCP9604111_7130,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341600,LCP9604111_7131,LCP9604111_7131,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341601,LCP9604111_7132,LCP9604111_7132,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341602,LCP9604111_7133,LCP9604111_7133,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341603,LCP9604111_7134,LCP9604111_7134,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341604,LCP9604111_7135,LCP9604111_7135,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341605,LCP9604111_7136,LCP9604111_7136,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341606,LCP9604111_7137,LCP9604111_7137,-,-,Unknown,-,CAZyme family GH162,protein-coding,-,-,-,CAZyme family GH162,20210116,-
5082,62341607,LCP9604111_7138,LCP9604111_7138,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62341608,LCP9604111_7139,LCP9604111_7139,-,-,Unknown,-,CAZyme family GH1,protein-coding,-,-,-,CAZyme family GH1,20210424,-
5082,62341609,LCP9604111_714,LCP9604111_714,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341610,LCP9604111_7140,LCP9604111_7140,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341611,LCP9604111_7141,LCP9604111_7141,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341612,LCP9604111_7142,LCP9604111_7142,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341613,LCP9604111_7143,LCP9604111_7143,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341614,LCP9604111_7144,LCP9604111_7144,-,-,Unknown,-,CAZyme family GT32,protein-coding,-,-,-,CAZyme family GT32,20210424,-
5082,62341615,LCP9604111_7145,LCP9604111_7145,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341616,LCP9604111_7146,LCP9604111_7146,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341617,LCP9604111_7147,LCP9604111_7147,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341618,LCP9604111_7148,LCP9604111_7148,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341619,LCP9604111_7149,LCP9604111_7149,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341620,LCP9604111_715,LCP9604111_715,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341621,LCP9604111_7150,LCP9604111_7150,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341622,LCP9604111_7151,LCP9604111_7151,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341623,LCP9604111_7152,LCP9604111_7152,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341624,LCP9604111_7153,LCP9604111_7153,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341625,LCP9604111_7154,LCP9604111_7154,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341626,LCP9604111_7155,LCP9604111_7155,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341627,LCP9604111_7156,LCP9604111_7156,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341628,LCP9604111_7157,LCP9604111_7157,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341629,LCP9604111_7158,LCP9604111_7158,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341630,LCP9604111_7159,LCP9604111_7159,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341631,LCP9604111_716,LCP9604111_716,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341632,LCP9604111_7160,LCP9604111_7160,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341633,LCP9604111_7161,LCP9604111_7161,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341634,LCP9604111_7162,LCP9604111_7162,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341635,LCP9604111_7163,LCP9604111_7163,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341636,LCP9604111_7164,LCP9604111_7164,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341637,LCP9604111_7165,LCP9604111_7165,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341638,LCP9604111_7166,LCP9604111_7166,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341639,LCP9604111_7167,LCP9604111_7167,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341640,LCP9604111_7168,LCP9604111_7168,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341641,LCP9604111_7169,LCP9604111_7169,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341642,LCP9604111_717,LCP9604111_717,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341643,LCP9604111_7170,LCP9604111_7170,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341644,LCP9604111_7171,LCP9604111_7171,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341645,LCP9604111_7172,LCP9604111_7172,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341646,LCP9604111_7173,LCP9604111_7173,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341647,LCP9604111_7174,LCP9604111_7174,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341648,LCP9604111_7175,LCP9604111_7175,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341649,LCP9604111_7176,LCP9604111_7176,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341650,LCP9604111_7177,LCP9604111_7177,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341651,LCP9604111_7178,LCP9604111_7178,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341652,LCP9604111_7179,LCP9604111_7179,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341653,LCP9604111_718,LCP9604111_718,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341654,LCP9604111_7180,LCP9604111_7180,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341655,LCP9604111_7181,LCP9604111_7181,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341656,LCP9604111_7182,LCP9604111_7182,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341657,LCP9604111_7183,LCP9604111_7183,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341658,LCP9604111_7184,LCP9604111_7184,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341659,LCP9604111_7185,LCP9604111_7185,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341660,LCP9604111_7186,LCP9604111_7186,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341661,LCP9604111_7187,LCP9604111_7187,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341662,LCP9604111_7188,LCP9604111_7188,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341663,LCP9604111_7189,LCP9604111_7189,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341664,LCP9604111_719,LCP9604111_719,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341665,LCP9604111_7190,LCP9604111_7190,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341666,LCP9604111_7191,LCP9604111_7191,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341667,LCP9604111_7192,LCP9604111_7192,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341668,LCP9604111_7193,LCP9604111_7193,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341669,LCP9604111_7194,LCP9604111_7194,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341670,LCP9604111_7195,LCP9604111_7195,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341671,LCP9604111_7196,LCP9604111_7196,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341672,LCP9604111_7197,LCP9604111_7197,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341673,LCP9604111_7198,LCP9604111_7198,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341674,LCP9604111_7199,LCP9604111_7199,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341675,LCP9604111_72,LCP9604111_72,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341676,LCP9604111_720,LCP9604111_720,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341677,LCP9604111_7200,LCP9604111_7200,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341678,LCP9604111_7201,LCP9604111_7201,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341679,LCP9604111_7202,LCP9604111_7202,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341680,LCP9604111_7203,LCP9604111_7203,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341681,LCP9604111_7204,LCP9604111_7204,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341682,LCP9604111_7205,LCP9604111_7205,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341683,LCP9604111_7206,LCP9604111_7206,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341684,LCP9604111_7207,LCP9604111_7207,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341685,LCP9604111_7208,LCP9604111_7208,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341686,LCP9604111_7209,LCP9604111_7209,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341687,LCP9604111_721,LCP9604111_721,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341688,LCP9604111_7210,LCP9604111_7210,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341689,LCP9604111_7211,LCP9604111_7211,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341690,LCP9604111_7212,LCP9604111_7212,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341691,LCP9604111_7213,LCP9604111_7213,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341692,LCP9604111_7214,LCP9604111_7214,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341693,LCP9604111_7215,LCP9604111_7215,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341694,LCP9604111_7216,LCP9604111_7216,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341695,LCP9604111_7217,LCP9604111_7217,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341696,LCP9604111_7218,LCP9604111_7218,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341697,LCP9604111_7219,LCP9604111_7219,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341698,LCP9604111_722,LCP9604111_722,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341699,LCP9604111_7220,LCP9604111_7220,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341700,LCP9604111_7221,LCP9604111_7221,-,-,Unknown,-,CAZyme family GT62,protein-coding,-,-,-,CAZyme family GT62,20210424,-
5082,62341701,LCP9604111_7222,LCP9604111_7222,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341702,LCP9604111_7223,LCP9604111_7223,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341703,LCP9604111_7224,LCP9604111_7224,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341704,LCP9604111_7225,LCP9604111_7225,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341705,LCP9604111_7226,LCP9604111_7226,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341706,LCP9604111_7227,LCP9604111_7227,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341707,LCP9604111_7228,LCP9604111_7228,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341708,LCP9604111_7229,LCP9604111_7229,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341709,LCP9604111_723,LCP9604111_723,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341710,LCP9604111_7230,LCP9604111_7230,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341711,LCP9604111_7231,LCP9604111_7231,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341712,LCP9604111_7232,LCP9604111_7232,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341713,LCP9604111_7233,LCP9604111_7233,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62341714,LCP9604111_7234,LCP9604111_7234,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341715,LCP9604111_7235,LCP9604111_7235,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341716,LCP9604111_7236,LCP9604111_7236,-,-,Unknown,-,CAZyme family GH76,protein-coding,-,-,-,CAZyme family GH76,20210424,-
5082,62341717,LCP9604111_7237,LCP9604111_7237,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62341718,LCP9604111_7238,LCP9604111_7238,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341719,LCP9604111_7239,LCP9604111_7239,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62341720,LCP9604111_724,LCP9604111_724,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341721,LCP9604111_7240,LCP9604111_7240,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341722,LCP9604111_7241,LCP9604111_7241,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341723,LCP9604111_7242,LCP9604111_7242,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341724,LCP9604111_7243,LCP9604111_7243,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341725,LCP9604111_7244,LCP9604111_7244,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62341726,LCP9604111_7245,LCP9604111_7245,-,-,Unknown,-,CAZyme family GT34,protein-coding,-,-,-,CAZyme family GT34,20210529,-
5082,62341727,LCP9604111_7246,LCP9604111_7246,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
