#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1069201,38573598,cob,EJ508_mgp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20210417,-
1069201,64957531,AKAW2_21146S,AKAW2_21146S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957532,AKAW2_21147A,AKAW2_21147A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957533,AKAW2_21148A,AKAW2_21148A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957534,AKAW2_21149A,AKAW2_21149A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957535,AKAW2_21150A,AKAW2_21150A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957536,BMS1,AKAW2_21151A,-,-,2,-,"glycoside hydrolase 2 (mannanase, beta-galactosidase)",protein-coding,-,-,-,"glycoside hydrolase 2 (mannanase, beta-galactosidase)",20210521,-
1069201,64957537,AKAW2_21152S,AKAW2_21152S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957538,AKAW2_21153S,AKAW2_21153S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957539,AKAW2_21154A,AKAW2_21154A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957540,AKAW2_21155S,AKAW2_21155S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957541,AKAW2_21156A,AKAW2_21156A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957542,AKAW2_21157A,AKAW2_21157A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957543,AKAW2_21158S,AKAW2_21158S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957544,AKAW2_21159A,AKAW2_21159A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957545,ARO8_1,AKAW2_21160S,-,-,2,-,aromatic/aminoadipate aminotransferase 1,protein-coding,-,-,-,aromatic/aminoadipate aminotransferase 1,20210521,-
1069201,64957546,AKAW2_21161S,AKAW2_21161S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957547,AKAW2_21162S,AKAW2_21162S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957548,AKAW2_21163S,AKAW2_21163S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957549,AKAW2_21164S,AKAW2_21164S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957550,NUO49,AKAW2_21165A,-,-,2,-,NADH:ubiquinone oxidoreductase 49kD subunit,protein-coding,-,-,-,NADH:ubiquinone oxidoreductase 49kD subunit,20210521,-
1069201,64957551,RPC40,AKAW2_21166S,-,-,2,-,DNA-directed RNA polymerase core subunit rpc40,protein-coding,-,-,-,DNA-directed RNA polymerase core subunit rpc40,20210521,-
1069201,64957552,AKAW2_21167A,AKAW2_21167A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957553,TEL2,AKAW2_21168S,-,-,2,-,telomere binding protein,protein-coding,-,-,-,telomere binding protein,20210605,-
1069201,64957554,AKAW2_21169A,AKAW2_21169A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957555,AKAW2_21170S,AKAW2_21170S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957556,AKAW2_21171A,AKAW2_21171A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957557,SPO20,AKAW2_21172S,-,-,2,-,meiosis-specific subunit of the t-SNARE complex,protein-coding,-,-,-,meiosis-specific subunit of the t-SNARE complex,20210521,-
1069201,64957558,PRP10,AKAW2_21173S,-,-,2,-,U2 snRNP component prp10,protein-coding,-,-,-,U2 snRNP component prp10,20210521,-
1069201,64957559,AKAW2_21174S,AKAW2_21174S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957560,AKAW2_21175S,AKAW2_21175S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957561,AKAW2_21176S,AKAW2_21176S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957562,AKAW2_21177S,AKAW2_21177S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957563,AKAW2_21178S,AKAW2_21178S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957564,AKAW2_21179S,AKAW2_21179S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957565,HHF1_1,AKAW2_21180S,-,-,2,-,histone H4,protein-coding,-,-,-,histone H4,20210612,-
1069201,64957566,AKAW2_21181S,AKAW2_21181S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957567,AKAW2_21182S,AKAW2_21182S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957568,AKAW2_21183A,AKAW2_21183A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957569,CWC24,AKAW2_21184S,-,-,2,-,RNA-splicing factor,protein-coding,-,-,-,RNA-splicing factor,20210605,-
1069201,64957570,AKAW2_21185S,AKAW2_21185S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957571,AKAW2_21186A,AKAW2_21186A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957572,AKAW2_21187S,AKAW2_21187S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957573,AKAW2_21188A,AKAW2_21188A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957574,AKAW2_21189S,AKAW2_21189S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957575,AKAW2_21190S,AKAW2_21190S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957576,AKAW2_21191S,AKAW2_21191S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957577,AKAW2_21192A,AKAW2_21192A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957578,AKAW2_21193A,AKAW2_21193A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957579,AKAW2_21194S,AKAW2_21194S,-,-,2,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20210605,-
1069201,64957580,AKAW2_21195A,AKAW2_21195A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957581,AKAW2_21196A,AKAW2_21196A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957582,AKAW2_21197S,AKAW2_21197S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957583,DBP9,AKAW2_21198A,-,-,2,-,ATP-dependent DNA/RNA helicase,protein-coding,-,-,-,ATP-dependent DNA/RNA helicase,20210521,-
1069201,64957584,AKAW2_21199S,AKAW2_21199S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957585,AKAW2_21200S,AKAW2_21200S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957586,AKAW2_21201A,AKAW2_21201A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957587,AKAW2_21202S,AKAW2_21202S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957588,AKAW2_21203A,AKAW2_21203A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957589,AKAW2_21204A,AKAW2_21204A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957590,AKAW2_21205A,AKAW2_21205A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957591,AKAW2_21206S,AKAW2_21206S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957592,CBR1,AKAW2_21207A,-,-,2,-,NADH-cytochrome b5 reductase,protein-coding,-,-,-,NADH-cytochrome b5 reductase,20210521,-
1069201,64957593,AKAW2_21208S,AKAW2_21208S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957594,SMC3,AKAW2_21209A,-,-,2,-,structural maintenance of chromosomes protein 3,protein-coding,-,-,-,structural maintenance of chromosomes protein 3,20210605,-
1069201,64957595,RIO1,AKAW2_21210S,-,-,2,-,protein kinase rio1,protein-coding,-,-,-,protein kinase rio1,20210521,-
1069201,64957596,AKAW2_21211S,AKAW2_21211S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957597,AKAW2_21212A,AKAW2_21212A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957598,AKAW2_21213S,AKAW2_21213S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957599,ATG17,AKAW2_21214A,-,-,2,-,autophagy protein 17,protein-coding,-,-,-,autophagy protein 17,20210521,-
1069201,64957600,AKAW2_21215S,AKAW2_21215S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957601,AKAW2_21216A,AKAW2_21216A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957602,AKAW2_21217S,AKAW2_21217S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957603,AKAW2_21218S,AKAW2_21218S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957604,AKAW2_21219S,AKAW2_21219S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957605,AKAW2_21220S,AKAW2_21220S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957606,AKAW2_21221A,AKAW2_21221A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957607,AIM6_2,AKAW2_21222A,-,-,2,-,altered inheritance of mitochondria protein 6,protein-coding,-,-,-,altered inheritance of mitochondria protein 6,20210521,-
1069201,64957608,AKAW2_21223S,AKAW2_21223S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957609,AKAW2_21224A,AKAW2_21224A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957610,BTN1,AKAW2_21225A,-,-,2,-,battenin CLN3 protein,protein-coding,-,-,-,battenin CLN3 protein,20210605,-
1069201,64957611,FMP21,AKAW2_21226S,-,-,2,-,"putative mitochondrial protein, conserved",protein-coding,-,-,-,"putative mitochondrial protein, conserved",20210521,-
1069201,64957612,AKAW2_21227S,AKAW2_21227S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957613,AKAW2_21228A,AKAW2_21228A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957614,DPH1,AKAW2_21229S,-,-,2,-,diphthamide biosynthesis protein 1,protein-coding,-,-,-,diphthamide biosynthesis protein 1,20210521,-
1069201,64957615,AKAW2_21230A,AKAW2_21230A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957616,AKAW2_21231A,AKAW2_21231A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957617,AKAW2_21232A,AKAW2_21232A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957618,AKAW2_21233A,AKAW2_21233A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957619,AKAW2_21234S,AKAW2_21234S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957620,AKAW2_21235S,AKAW2_21235S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957621,MT1,AKAW2_21236A,-,-,2,-,sphingolipid C9-methyltransferase 1,protein-coding,-,-,-,sphingolipid C9-methyltransferase 1,20210521,-
1069201,64957622,ATP5,AKAW2_21237A,-,-,2,-,ATP synthase F0 subcomplex subunit OSCP atp5,protein-coding,-,-,-,ATP synthase F0 subcomplex subunit OSCP atp5,20210521,-
1069201,64957623,MOB1,AKAW2_21238A,-,-,2,-,mitotic exit network component,protein-coding,-,-,-,mitotic exit network component,20210605,-
1069201,64957624,AKAW2_21239A,AKAW2_21239A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957625,RRG9,AKAW2_21240A,-,-,2,-,required for respiratory growth protein 9 mitochondrial,protein-coding,-,-,-,required for respiratory growth protein 9 mitochondrial,20210521,-
1069201,64957626,AKAW2_21241S,AKAW2_21241S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957627,AKAW2_21242S,AKAW2_21242S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957628,AKAW2_21243S,AKAW2_21243S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957629,AKAW2_21244A,AKAW2_21244A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957630,AKAW2_21245A,AKAW2_21245A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957631,AKAW2_21246A,AKAW2_21246A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957632,AKAW2_21247A,AKAW2_21247A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957633,AKAW2_21248A,AKAW2_21248A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957634,AKAW2_21249S,AKAW2_21249S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957635,COX11,AKAW2_21250S,-,-,2,-,"cytochrome c oxidase assembly protein Cox11, mitochondrial",protein-coding,-,-,-,"cytochrome c oxidase assembly protein Cox11, mitochondrial",20210521,-
1069201,64957636,RFC5,AKAW2_21251S,-,-,2,-,replication factor C (RF-C) subunit,protein-coding,-,-,-,replication factor C (RF-C) subunit,20210521,-
1069201,64957637,AKAW2_21252S,AKAW2_21252S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957638,MRPL16,AKAW2_21253A,-,-,2,-,mitochondrial ribosomal large subunit component,protein-coding,-,-,-,mitochondrial ribosomal large subunit component,20210605,-
1069201,64957639,AKAW2_21254S,AKAW2_21254S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957640,AKAW2_21255S,AKAW2_21255S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957641,PKA1,AKAW2_21256S,-,-,2,-,camp-dependent protein kinase catalytic subunit,protein-coding,-,-,-,camp-dependent protein kinase catalytic subunit,20210521,-
1069201,64957642,TIM13,AKAW2_21257A,-,-,2,-,protein translocase subunit,protein-coding,-,-,-,protein translocase subunit,20210521,-
1069201,64957643,AKAW2_21258S,AKAW2_21258S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957644,AKAW2_21259A,AKAW2_21259A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957645,AKAW2_21260S,AKAW2_21260S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957646,AKAW2_21261A,AKAW2_21261A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957647,AKAW2_21262S,AKAW2_21262S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957648,AKAW2_21263S,AKAW2_21263S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957649,AKAW2_21264S,AKAW2_21264S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957650,AKAW2_21265S,AKAW2_21265S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957651,AKAW2_21266A,AKAW2_21266A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957652,AKAW2_21267A,AKAW2_21267A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957653,AKAW2_21268A,AKAW2_21268A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957654,AKAW2_21269A,AKAW2_21269A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957655,AKAW2_21270A,AKAW2_21270A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957656,AKAW2_21271A,AKAW2_21271A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957657,HAT1,AKAW2_21272S,-,-,2,-,histone acetyltransferase 1,protein-coding,-,-,-,histone acetyltransferase 1,20210521,-
1069201,64957658,AKAW2_21273A,AKAW2_21273A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957659,LSM4,AKAW2_21274S,-,-,2,-,RNA processing protein,protein-coding,-,-,-,RNA processing protein,20210521,-
1069201,64957660,AKAW2_21275S,AKAW2_21275S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957661,AKAW2_21276S,AKAW2_21276S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957662,AKAW2_21277S,AKAW2_21277S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957663,AKAW2_21278A,AKAW2_21278A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957664,EXO70,AKAW2_21279S,-,-,2,-,exocyst complex component exo70,protein-coding,-,-,-,exocyst complex component exo70,20210521,-
1069201,64957665,ADE13,AKAW2_21280S,-,-,2,-,adenylosuccinase ade13,protein-coding,-,-,-,adenylosuccinase ade13,20210605,-
1069201,64957666,AKAW2_21281A,AKAW2_21281A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957667,AKAW2_21282A,AKAW2_21282A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957668,AKAW2_21283S,AKAW2_21283S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957669,AKAW2_21284A,AKAW2_21284A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957670,AKAW2_21285A,AKAW2_21285A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64957671,AKAW2_21286A,AKAW2_21286A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957672,AKAW2_21287A,AKAW2_21287A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957673,RPL3,AKAW2_21288A,-,-,2,-,60S ribosomal protein L3,protein-coding,-,-,-,60S ribosomal protein L3,20210605,-
1069201,64957674,AKAW2_21289A,AKAW2_21289A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957675,AKAW2_21290A,AKAW2_21290A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957676,AKAW2_21291S,AKAW2_21291S,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957677,AKAW2_21292A,AKAW2_21292A,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64957678,LSM1,AKAW2_21293A,-,-,2,-,"SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation",protein-coding,-,-,-,"SM-like, degradation of cytoplasmic mRNAs and positively regulates transcription initiation",20210605,-
